id,name,university,domain,depts,field,dupct
3787,Anne M Wagner,University of California Berkeley,berkeley.edu,"Art History</li><li>History of Art</li><li>Art and Archaeology</li><li>Art History and Archaeology</li><li>History of Art and Architecture</li><li>Art, Art History and Visual Studies</li><li>Art History, Theory and Criticism</li><li>Ancient History and Mediterranean Archaeology</li><li>History and Theory of Art</li><li>Art: Art History","History of Art, Architecture, and Archaeology",1
66986,Michael Donovan,University of Wisconsin Madison,wisc.edu,"Geological Sciences</li><li>Geology</li><li>Geosciences</li><li>Earth and Planetary Science</li><li>Earth and Environmental Sciences</li><li>Earth Sciences</li><li>Soil, Water and Environmental Science</li><li>Hydrology</li><li>Geophysical Sciences</li><li>Planetary Sciences</li><li>Earth and Space Sciences</li><li>Geological and Atmospheric Sciences</li><li>Soils and Biogeochemistry",Earth Sciences,1
42338,Rod N Williams,Purdue University,purdue.edu,Forestry and Natural Resources</li><li>Forest Resources</li><li>Forestry,Forest Sciences,1
62537,Werner Dappen,University of Southern California,usc.edu,"Physics</li><li>Physics and Astronomy</li><li>Physics (Biophysics)</li><li>Plasma Physics</li><li>Applied Physics</li><li>Applied and Engineering Physics</li><li>Physics-Biophysics</li><li>Physics, Nuclear",Physics,1
25861,Damion Thomas,University of Maryland College Park,umd.edu,"Kinesiology</li><li>Health and Kinesiology</li><li>Kinesiology and Community Health</li><li>Kinesiology and Nutrition</li><li>Kinesiology, Nutrition and Rehabilitation</li><li>Department of Kinesiology and Nutrition",Kinesiology,1
42708,Thomas L Morin,Purdue University,purdue.edu,Industrial Engineering</li><li>Industrial and Systems Engineering</li><li>Industrial Engineering and Management Sciences</li><li>Industrial and Manufacturing Systems Engineering</li><li>Industrial Engineering and Operations Research</li><li>Reliability Engineering</li><li>Systems and Industrial Engineering</li><li>Industrial and Manufacturing Engineering</li><li>Packaging</li><li>Engineering Sciences and Computational Science,"Operations Research, Systems Engineering and Industrial Engineering",1
48427,Donald Musson,University of California Davis,ucdavis.edu,Medicinal Chemistry and Molecular Pharmacology</li><li>Pharmacology and Toxicology</li><li>Toxicology</li><li>Medicinal Chemistry</li><li>Molecular Pharmacology and Toxicology</li><li>Molecular and Medical Pharmacology</li><li>Pharmacology</li><li>Medicinal Chemistry and Pharmacology</li><li>Molecular and Environmental Toxicology</li><li>Human Toxicology,"Pharmacology, Toxicology and Environmental Health",1
24250,Janette W Boughman,Michigan State University,msu.edu,Animal Sciences</li><li>Animal Science</li><li>Zoology</li><li>Animal Biology</li><li>Fisheries and Wildlife</li><li>Animal Behavior</li><li>Aquatic and Fishery Sciences</li><li>Large Animal Clinical Sciences</li><li>Dairy Science</li><li>Fisheries,Animal Sciences,1
60731,White William,University of North Carolina Chapel Hill,unc.edu,"Ecology</li><li>Ecology, Evolution and Marine Biology</li><li>Ecology, Evolution and Organismal Biology</li><li>Ecology, Evolution and Behavior</li><li>Ecology and Evolutionary Biology</li><li>Population Biology</li><li>Behavior, Ecology, Evolution and Systematics</li><li>Evolutionary Biology</li><li>Ecology and Evolution</li><li>Social Ecology",Ecology and Evolutionary Biology,1
7397,Marc Edelman,City University of New York,cuny.edu,"Folklore and Ethnomusicology</li><li>Cultural Anthropology</li><li>Evolutionary Anthropology</li><li>Medical Anthropology</li><li>Archaeology</li><li>Anthropology and Linguistics</li><li>Anthropology and History</li><li>Social Anthropology</li><li>Anthropology and Middle Eastern Studies</li><li>Anthropology, Archeology",Anthropology,1
47089,Matthew Sponhimer,University of Colorado Boulder,colorado.edu,"Folklore and Ethnomusicology</li><li>Cultural Anthropology</li><li>Evolutionary Anthropology</li><li>Medical Anthropology</li><li>Archaeology</li><li>Anthropology and Linguistics</li><li>Anthropology and History</li><li>Social Anthropology</li><li>Anthropology and Middle Eastern Studies</li><li>Anthropology, Archeology",Anthropology,1
16316,Larry D Girolamo,University of Illinois at Urbana-Champaign,illinois.edu,"Oceanography</li><li>Atmospheric Sciences</li><li>Earth and Atmospheric Sciences</li><li>Earth, Atmospheric and Planetary Sciences</li><li>Earth and Ocean Sciences</li><li>Earth, Ocean and Atmospheric Science</li><li>Atmospheric and Oceanic Sciences</li><li>Ocean Sciences</li><li>Meteorology",Oceanography and Atmospheric Sciences and Meteorology,1
30591,Satish Kumar,University of Minnesota,umn.edu,Chemical Engineering</li><li>Bioengineering</li><li>Chemical and Biological Engineering</li><li>Biomolecular Science and Engineering</li><li>Petroleum Engineering</li><li>Chemical and Biochemical Engineering</li><li>Biomolecular Chemistry</li><li>Chemical and Biomedical Engineering</li><li>Chemical and Biomolecular Engineering</li><li>Chemical and Petroleum Engineering,Chemical Engineering,1
35742,Han W Shen,Ohio State University,osu.edu OR site:ohio-state.edu,Computer Science</li><li>Computer and Information Science</li><li>Computer Science (Software Engineering)</li><li>Computer and Information Technology</li><li>Computer Science (Computer Networks)</li><li>Computer Science and Engineering</li><li>Computer Science and Linguistics</li><li>Computer Science (Intelligent Robotics)</li><li>Computer Science and Cognitive Science</li><li>Computer Science (Intelligent Robotics),Computer Sciences,1
38799,Robert S Parker,University of Pittsburgh,pitt.edu,Genetics</li><li>Genetics and Genomics</li><li>Molecular Genetics and Microbiology</li><li>Human Genetics</li><li>Computational Biology and Bioinformatics</li><li>Computational Molecular Biology</li><li>Genome Sciences</li><li>Molecular Genetics and Cell Biology</li><li>Genomics and Computational Biology</li><li>Molecular Genetics,Genetics and Genomics,1
9033,Esra Tasali,University of Chicago,uchicago.edu,"Nutrition</li><li>Nutritional Biology</li><li>Nutritional Sciences</li><li>Molecular Metabolism and Nutrition</li><li>Nutrition Science</li><li>Molecular and Biochemical Nutrition</li><li>Nutrition, Food and Exercise Science</li><li>Exercise and Nutrition Sciences</li><li>Nutrition, Food Studies and Public Health</li><li>Human Nutrition",Nutrition,1
7457,Mark Hillery,City University of New York,cuny.edu,"Physics</li><li>Physics and Astronomy</li><li>Physics (Biophysics)</li><li>Plasma Physics</li><li>Applied Physics</li><li>Applied and Engineering Physics</li><li>Physics-Biophysics</li><li>Physics, Nuclear",Physics,1
13773,Zhu Iii,Florida State University,fsu.edu,"Biology</li><li>Biological Sciences</li><li>Biology: Medical Sciences, Division of</li><li>Integrative Biology</li><li>Biology, Molecular and Cellular</li><li>Biological Science</li><li>Biology, Organismic and Evolutionary</li><li>Biology </li><li>Biology: Medical Sciences</li><li>Free Radical and Radiation Biology",Biology,1
14480,James Morris,Harvard University,harvard.edu,"Biology</li><li>Biological Sciences</li><li>Biology: Medical Sciences, Division of</li><li>Integrative Biology</li><li>Biology, Molecular and Cellular</li><li>Biological Science</li><li>Biology, Organismic and Evolutionary</li><li>Biology </li><li>Biology: Medical Sciences</li><li>Free Radical and Radiation Biology",Biology,1
35178,Thomas Brennan,Northwestern University,northwestern.edu,Finance</li><li>Business and Management: Finance</li><li>Finance and Managerial Economics,Finance and Financial Management,1
56265,Sonia M Diaz,University of California San Diego,ucsd.edu,"Engineering</li><li>Engineering and Applied Sciences</li><li>Engineering Administration</li><li>Textiles and Clothing</li><li>Control Science and Dynamical Systems</li><li>Welding Engineering</li><li>Engineering Science</li><li>Engineering Sciences</li><li>Fiber Science</li><li>Engineering, Materials Science",Engineering Science and Materials,1
30434,Robert G Haight,University of Minnesota,umn.edu,"Environmental Science, Policy, and Management</li><li>Environmental Sciences and Engineering</li><li>Environment</li><li>Natural Resources</li><li>Environmental Science and Management</li><li>Conservation Biology</li><li>Natural Resources Science and Management</li><li>Environmental Science</li><li>Arid Lands Resource Sciences</li><li>Sustainability</li><li>Natural Resource Ecology and Management</li><li>Water Resources Science</li><li>Community, Agriculture, Recreation and Resource Studies</li><li>Environment and Resources",Environmental Sciences,1
9050,Francisco Bezanilla,University of Chicago,uchicago.edu,"Biochemistry</li><li>Integrated Life Sciences</li><li>Molecular and Cell Biology</li><li>Biological Sciences</li><li>Molecular Biology</li><li>Genetics and Molecular Biology</li><li>Biophysics</li><li>Biochemistry, Biophysics and Molecular Biology</li><li>Biochemistry, Molecular Biology and Biophysics</li><li>Molecular, Cellular, Developmental Biology and Genetics</li><li>Comparative Pathology</li><li>Genetics, Development and Cell Biology</li><li>Biochemistry and Biophysics</li><li>Genetic, Molecular and Cell Biology</li><li>Molecular Cancer Biology</li><li>Molecular, Cellular and Developmental Biology</li><li>Chemical Physics</li><li>Molecular and Cellular Biology</li><li>Biochemistry-ALS</li><li>Biochemistry and Molecular Biology</li><li>Comparative and Molecular Biosciences</li><li>Comparative Pathobiology</li><li>Roswell Park . Cellular and Molecular Biology</li><li>Molecular, Cell, and Dev Biology","Biochemistry, Biophysics, and Structural Biology",1
1742,Beichuan Zhang,University of Arizona,arizona.edu,Computer Science</li><li>Computer and Information Science</li><li>Computer Science (Software Engineering)</li><li>Computer and Information Technology</li><li>Computer Science (Computer Networks)</li><li>Computer Science and Engineering</li><li>Computer Science and Linguistics</li><li>Computer Science (Intelligent Robotics)</li><li>Computer Science and Cognitive Science</li><li>Computer Science (Intelligent Robotics),Computer Sciences,1
45674,Abbie Liel,University of Colorado Boulder,colorado.edu,"Civil Engineering</li><li>Structural Engineering</li><li>Civil, Construction and Environmental Engineering</li><li>Civil, Structural and Environmental Engineering</li><li>Environmental Engineering</li><li>Civil and Environmental Engineering</li><li>Transportation Technology and Policy</li><li>Civil and Materials Engineering</li><li>Civil Engineering(Water Resources)</li><li>Civil Engineering(Structural Engineering)",Civil and Environmental Engineering,1
44624,Franklin R C Diaz,University of Texas Austin,utexas.edu,Aerospace Engineering</li><li>Aeronautics and Astronautics</li><li>Aerospace Engineering and Mechanics</li><li>Aerospace Engineering (Astronautics)</li><li>Engineering Sciences (Engineering Physics)</li><li>Engineering Sciences (Aerospace Engineering)</li><li>Engineering Sciences </li><li>Aeronautical and Astronautical Engineering</li><li>Aviation Technology</li><li>Aeronautical Engineering,Aerospace Engineering,1
61769,Kristina Lerman,University of Southern California,usc.edu,Computer Science</li><li>Computer and Information Science</li><li>Computer Science (Software Engineering)</li><li>Computer and Information Technology</li><li>Computer Science (Computer Networks)</li><li>Computer Science and Engineering</li><li>Computer Science and Linguistics</li><li>Computer Science (Intelligent Robotics)</li><li>Computer Science and Cognitive Science</li><li>Computer Science (Intelligent Robotics),Computer Sciences,1
38078,Yuichi Yamamoto,University of Pennsylvania,upenn.edu,Economics</li><li>Applied Economics</li><li>Development</li><li>Economics and Business</li><li>Applied Economics and Management</li><li>Health Care Management and Economics</li><li>Economics and International Affairs,Economics,1
25850,Cynthia Moss,University of Maryland College Park,umd.edu,"Biology</li><li>Biological Sciences</li><li>Biology: Medical Sciences, Division of</li><li>Integrative Biology</li><li>Biology, Molecular and Cellular</li><li>Biological Science</li><li>Biology, Organismic and Evolutionary</li><li>Biology </li><li>Biology: Medical Sciences</li><li>Free Radical and Radiation Biology",Biology,1
52510,Peter M Narins,University of California Los Angeles,ucla.edu,"Biology</li><li>Biological Sciences</li><li>Biology: Medical Sciences, Division of</li><li>Integrative Biology</li><li>Biology, Molecular and Cellular</li><li>Biological Science</li><li>Biology, Organismic and Evolutionary</li><li>Biology </li><li>Biology: Medical Sciences</li><li>Free Radical and Radiation Biology",Biology,1
